batch,N,q,positive,value
86,10000,0.99,True,7.951687796816015
86,10000,0.995,True,8.200406025958733
86,10000,0.996,True,8.209474830891443
86,10000,0.997,True,8.218543635824155
86,10000,0.998,True,8.227612440756864
86,100000,0.95,False,-1.0974602740763952
86,100000,0.97,False,-0.7136068706039893
86,100000,0.99,False,0.09041674374258167
86,100000,0.995,False,0.6362798684141101
86,100000,0.95,True,2.6112428422024627
86,100000,0.96,True,2.905521354184985
86,100000,0.965,True,3.0062824730667668
86,100000,0.97,True,3.317585855823928
86,100000,0.975,True,3.588428645231767
86,100000,0.98,True,4.237186963538433
86,100000,0.985,True,4.909194944610067
86,100000,0.99,True,5.921850402588018
86,100000,0.995,True,9.625195513870896
86,100000,0.996,True,11.468293394121918
86,100000,0.997,True,13.229792142645703
86,100000,0.998,True,18.184359052270157
86,1000000,0.95,False,-1.0704054420462659
86,1000000,0.97,False,-0.6992891547241528
86,1000000,0.99,False,0.13067816770737717
86,1000000,0.995,False,0.6765552670785625
86,1000000,0.95,True,2.879110710394881
86,1000000,0.96,True,3.1950592510785594
86,1000000,0.965,True,3.375367432395077
86,1000000,0.97,True,3.6284097027533764
86,1000000,0.975,True,3.943468674640053
86,1000000,0.98,True,4.550119468493418
86,1000000,0.985,True,5.226058772918367
86,1000000,0.99,True,6.381722059937396
86,1000000,0.995,True,10.194792300397015
86,1000000,0.996,True,12.6582035151591
86,1000000,0.997,True,14.34811155406518
86,1000000,0.998,True,18.752702687255244
87,1000,0.95,False,-1.185904487001711
87,1000,0.97,False,-0.8170711610016985
87,1000,0.99,False,-0.04177053423527029
87,1000,0.995,False,1.403976269225851
87,1000,0.95,True,3.100226662137822
87,1000,0.96,True,3.110208361310354
87,1000,0.965,True,3.1151992108966193
87,1000,0.97,True,3.1201900604828854
87,1000,0.975,True,3.125180910069151
87,1000,0.98,True,3.130171759655417
87,1000,0.985,True,3.135162609241683
87,1000,0.99,True,3.140153458827949
87,1000,0.995,True,3.1451443084142148
87,1000,0.996,True,3.146142478331468
87,1000,0.997,True,3.1471406482487216
87,1000,0.998,True,3.1481388181659744
87,10000,0.95,False,-1.0609198893489176
87,10000,0.97,False,-0.7338026307406056
87,10000,0.99,False,0.15827490355520202
87,10000,0.995,False,0.6142274706727506
87,10000,0.95,True,3.0559227492186736
87,10000,0.96,True,3.1299525653689875
87,10000,0.965,True,3.172938833308741
87,10000,0.97,True,3.321934828214613
87,10000,0.975,True,3.5239356866035507
87,10000,0.98,True,3.6105214080094874
87,10000,0.985,True,3.694843911829931
87,10000,0.99,True,3.7746399804793818
87,10000,0.995,True,3.837959834668438
87,10000,0.996,True,3.8489761840602084
87,10000,0.997,True,3.8599925334519805
87,10000,0.998,True,3.8710088828437517
87,100000,0.95,False,-1.0743029390801804
87,100000,0.97,False,-0.7092384108549069
87,100000,0.99,False,0.1169230681440523
87,100000,0.995,False,0.6279305417436539
87,100000,0.95,True,2.7272910251960956
87,100000,0.96,True,3.069127675753498
87,100000,0.965,True,3.3085008912056795
87,100000,0.97,True,3.4849964928942763
87,100000,0.975,True,3.8280528940051894
87,100000,0.98,True,4.2641712235218066
87,100000,0.985,True,4.999589734151227
87,100000,0.99,True,5.907469429914182
87,100000,0.995,True,7.785005548005471
87,100000,0.996,True,8.291983365560409
87,100000,0.997,True,9.453238384825232
87,100000,0.998,True,12.026098276025083
87,1000000,0.95,False,-1.0764575937766125
87,1000000,0.97,False,-0.7048150389070045
87,1000000,0.99,False,0.11787727899836813
87,1000000,0.995,False,0.6805531420294938
87,1000000,0.95,True,2.9637634922873604
87,1000000,0.96,True,3.307769039675396
87,1000000,0.965,True,3.5221715322868494
87,1000000,0.97,True,3.7462866967843387
87,1000000,0.975,True,4.102813121441028
87,1000000,0.98,True,4.505154127294422
87,1000000,0.985,True,5.180896223945318
87,1000000,0.99,True,6.243611255840951
87,1000000,0.995,True,9.675918674678645
87,1000000,0.996,True,11.035110999875329
87,1000000,0.997,True,13.288064499347707
87,1000000,0.998,True,16.368711160534662
88,1000,0.95,False,-1.0521520427601019
88,1000,0.97,False,-0.7012915484058048
88,1000,0.99,False,0.23728146334518474
88,1000,0.995,False,0.7370751144387738
88,1000,0.95,True,3.039715679738805
88,1000,0.96,True,3.331732607057575
88,1000,0.965,True,3.477741070716958
88,1000,0.97,True,3.6237495343763406
88,1000,0.975,True,3.7697579980357236
88,1000,0.98,True,3.9157664616951102
88,1000,0.985,True,4.061774925354493
88,1000,0.99,True,4.207783389013876
88,1000,0.995,True,4.353791852673263
88,1000,0.996,True,4.38299354540514
88,1000,0.997,True,4.4121952381370155
88,1000,0.998,True,4.441396930868892
88,10000,0.95,False,-1.0142789636032477
88,10000,0.97,False,-0.6629276729486544
88,10000,0.99,False,0.19560801862159088
88,10000,0.995,False,0.724883845934554
88,10000,0.95,True,2.7187618867737737
88,10000,0.96,True,3.080364819459766
88,10000,0.965,True,3.1890269361326142
88,10000,0.97,True,3.3566244834982815
88,10000,0.975,True,3.5616539936012876
88,10000,0.98,True,4.2160066607212885
88,10000,0.985,True,4.751385557209746
88,10000,0.99,True,4.9726926580362845
88,10000,0.995,True,6.13796924903758
88,10000,0.996,True,6.471396006699488
88,10000,0.997,True,6.804822764361354
88,10000,0.998,True,7.138249522023222
88,100000,0.95,False,-1.0721074583866068
88,100000,0.97,False,-0.6971666589817128
88,100000,0.99,False,0.14831126489945742
88,100000,0.995,False,0.6950806893852058
88,100000,0.95,True,2.9743238602866557
88,100000,0.96,True,3.1732657769362884
88,100000,0.965,True,3.4132708492522816
88,100000,0.97,True,3.695925549948903
88,100000,0.975,True,4.031439689283639
88,100000,0.98,True,4.305766269627169
88,100000,0.985,True,5.271592295592578
88,100000,0.99,True,6.28529552608888
88,100000,0.995,True,12.273444537118007
88,100000,0.996,True,15.613771442400168
88,100000,0.997,True,20.16911447660187
88,100000,0.998,True,22.79158624374309
88,1000000,0.95,False,-1.0788337503030427
88,1000000,0.97,False,-0.7080887842870223
88,1000000,0.99,False,0.12979081768479223
88,1000000,0.995,False,0.676705017133364
88,1000000,0.95,True,2.7638449248451327
88,1000000,0.96,True,3.1077952408395717
88,1000000,0.965,True,3.3376536330807367
88,1000000,0.97,True,3.5433333158870397
88,1000000,0.975,True,3.825848061980146
88,1000000,0.98,True,4.3590645802003145
88,1000000,0.985,True,4.927502120212697
88,1000000,0.99,True,5.8985006983683235
88,1000000,0.995,True,8.631607172991686
88,1000000,0.996,True,9.888474748674556
88,1000000,0.997,True,11.589160002967798
88,1000000,0.998,True,13.52259775762019
89,1000,0.95,False,-1.0860700599677227
89,1000,0.97,False,-0.7200954016501775
89,1000,0.99,False,0.09248206561914357
89,1000,0.995,False,0.5684728672918166
89,1000,0.95,True,22.654537584693923
89,1000,0.96,True,28.186867712404524
89,1000,0.965,True,30.953032776259825
89,1000,0.97,True,33.71919784011513
89,1000,0.975,True,36.48536290397035
89,1000,0.98,True,39.251527967825645
89,1000,0.985,True,42.01769303168095
89,1000,0.99,True,44.78385809553617
89,1000,0.995,True,47.550023159391465
89,1000,0.996,True,48.103256172162546
89,1000,0.997,True,48.65648918493362
89,1000,0.998,True,49.209722197704615
89,10000,0.95,False,-1.0530287889996943
89,10000,0.97,False,-0.7071536346418885
89,10000,0.99,False,0.15993019330257435
89,10000,0.995,False,0.7672821451616446
89,10000,0.95,True,2.7970114450892622
89,10000,0.96,True,2.8434487779795763
89,10000,0.965,True,2.903344507168789
89,10000,0.97,True,3.0629552447547486
89,10000,0.975,True,3.212472328209082
89,10000,0.98,True,3.258313097950327
89,10000,0.985,True,3.960028539648206
89,10000,0.99,True,5.4689743468311365
89,10000,0.995,True,8.972021261103418
89,10000,0.996,True,9.824562156878962
89,10000,0.997,True,10.677103052654509
89,10000,0.998,True,11.529643948430053
89,100000,0.95,False,-1.0780657745549107
89,100000,0.97,False,-0.6977420762655071
89,100000,0.99,False,0.11546626072878174
89,100000,0.995,False,0.654656833554513
89,100000,0.95,True,3.1859886260761305
89,100000,0.96,True,3.502531553919723
89,100000,0.965,True,3.572559625501557
89,100000,0.97,True,3.9811296069493527
89,100000,0.975,True,4.257686664243735
89,100000,0.98,True,4.514865089071207
89,100000,0.985,True,5.100971730974737
89,100000,0.99,True,5.633718035245605
89,100000,0.995,True,9.247404033713428
89,100000,0.996,True,10.94978603372467
89,100000,0.997,True,11.574517881516137
89,100000,0.998,True,12.236463402233912
89,1000000,0.95,False,-1.0778739066054799
89,1000000,0.97,False,-0.7013509060389723
89,1000000,0.99,False,0.12542749880387571
89,1000000,0.995,False,0.6837882928179119
89,1000000,0.95,True,2.9764272084357604
89,1000000,0.96,True,3.3067372427486905
89,1000000,0.965,True,3.5147867022903796
89,1000000,0.97,True,3.7533119459387496
89,1000000,0.975,True,3.9685337753157173
89,1000000,0.98,True,4.472010043911332
89,1000000,0.985,True,5.3338698287219595
89,1000000,0.99,True,6.813812772840776
89,1000000,0.995,True,10.874021324637287
89,1000000,0.996,True,12.975553687536344
89,1000000,0.997,True,15.76789641046875
89,1000000,0.998,True,20.94643264914368
90,1000,0.95,False,-1.1156699310060987
90,1000,0.97,False,-0.7168209926229967
90,1000,0.99,False,-0.02062953437941101
90,1000,0.995,False,0.28795338941779164
90,1000,0.95,True,0.8102746436169318
90,1000,0.96,True,0.8182015947611689
90,1000,0.965,True,0.8221650703332875
90,1000,0.97,True,0.8261285459054057
90,1000,0.975,True,0.8300920214775243
90,1000,0.98,True,0.8340554970496428
90,1000,0.985,True,0.8380189726217612
90,1000,0.99,True,0.8419824481938797
90,1000,0.995,True,0.8459459237659981
90,1000,0.996,True,0.8467386188804219
90,1000,0.997,True,0.8475313139948456
90,1000,0.998,True,0.8483240091092692
90,10000,0.95,False,-1.0735508469589041
90,10000,0.97,False,-0.7070445476984664
90,10000,0.99,False,0.054687389588533614
90,10000,0.995,False,0.4885321074345888
90,10000,0.95,True,2.661672600544831
90,10000,0.96,True,2.711401817048678
90,10000,0.965,True,2.7293328272434354
90,10000,0.97,True,2.738257296497527
90,10000,0.975,True,2.7901302830257437
90,10000,0.98,True,2.9622591179215276
90,10000,0.985,True,3.1338174507153003
90,10000,0.99,True,3.3048249538933474
90,10000,0.995,True,3.860624842270859
90,10000,0.996,True,3.996841068284939
90,10000,0.997,True,4.133057294299019
90,10000,0.998,True,4.2692735203130985
90,100000,0.95,False,-1.0658379406414706
90,100000,0.97,False,-0.6957483468696316
90,100000,0.99,False,0.11727008001759227
90,100000,0.995,False,0.7130659942388988
90,100000,0.95,True,2.664273397586145
90,100000,0.96,True,2.9796299579713463
90,100000,0.965,True,3.149269194423379
90,100000,0.97,True,3.318389553224876
90,100000,0.975,True,3.9738389045934444
90,100000,0.98,True,4.256346370667389
90,100000,0.985,True,5.375621315660847
90,100000,0.99,True,5.864665256133879
90,100000,0.995,True,7.888353496928877
90,100000,0.996,True,8.739450148115967
90,100000,0.997,True,10.287823056466788
90,100000,0.998,True,11.605621951795715
90,1000000,0.95,False,-1.076298859633858
90,1000000,0.97,False,-0.6975576112333906
90,1000000,0.99,False,0.1384155337877063
90,1000000,0.995,False,0.6924587802644726
90,1000000,0.95,True,3.004077537979413
90,1000000,0.96,True,3.32713578156813
90,1000000,0.965,True,3.5105713532833014
90,1000000,0.97,True,3.7368258054903825
90,1000000,0.975,True,4.073495910062924
90,1000000,0.98,True,4.488589894842495
90,1000000,0.985,True,5.173085963182789
90,1000000,0.99,True,6.3279974550119
90,1000000,0.995,True,8.690310687407552
90,1000000,0.996,True,10.07274919249259
90,1000000,0.997,True,11.490610484120372
90,1000000,0.998,True,14.981669373211178
91,1000,0.95,False,-1.1784560130818669
91,1000,0.97,False,-0.625777041608461
91,1000,0.99,False,0.32831705484162615
91,1000,0.995,False,0.591180287707608
91,1000,0.95,True,1.122011546520865
91,1000,0.96,True,1.2149860310765255
91,1000,0.965,True,1.2614732733543557
91,1000,0.97,True,1.3079605156321858
91,1000,0.975,True,1.354447757910016
91,1000,0.98,True,1.400935000187845
91,1000,0.985,True,1.447422242465675
91,1000,0.99,True,1.4939094847435053
91,1000,0.995,True,1.5403967270213355
91,1000,0.996,True,1.5496941754769011
91,1000,0.997,True,1.5589916239324677
91,1000,0.998,True,1.5682890723880332
91,10000,0.95,False,-1.042770034937346
91,10000,0.97,False,-0.6381643493057498
91,10000,0.99,False,0.16661372941470518
91,10000,0.995,False,0.7087599185033526
91,10000,0.95,True,2.549905287801769
91,10000,0.96,True,2.809856551078138
91,10000,0.965,True,3.2037241284366025
91,10000,0.97,True,3.3903266137991275
91,10000,0.975,True,3.412336231988394
91,10000,0.98,True,3.5778663215091426
91,10000,0.985,True,3.738421549131368
91,10000,0.99,True,3.8529341681287126
91,10000,0.995,True,4.9981794729742095
91,10000,0.996,True,5.343516324141561
91,10000,0.997,True,5.688853175308912
91,10000,0.998,True,6.034190026476264
91,100000,0.95,False,-1.059606760429247
91,100000,0.97,False,-0.6789744696549842
91,100000,0.99,False,0.1306956251470643
91,100000,0.995,False,0.671094528609917
91,100000,0.95,True,2.760317104807335
91,100000,0.96,True,3.16591265385851
91,100000,0.965,True,3.245136864259278
91,100000,0.97,True,3.765799078207433
91,100000,0.975,True,4.157189452398978
91,100000,0.98,True,4.622601145796591
91,100000,0.985,True,5.347423966517045
91,100000,0.99,True,6.405486065742506
91,100000,0.995,True,8.465301442532892
91,100000,0.996,True,10.866656584529494
91,100000,0.997,True,22.34176350887286
91,100000,0.998,True,32.19927673162897
91,1000000,0.95,False,-1.0749492698308922
91,1000000,0.97,False,-0.7003593194115536
91,1000000,0.99,False,0.11449878350475598
91,1000000,0.995,False,0.6604113489934872
91,1000000,0.95,True,2.879583577622656
91,1000000,0.96,True,3.200087695706195
91,1000000,0.965,True,3.3932877394924943
91,1000000,0.97,True,3.6415046471263666
91,1000000,0.975,True,3.934009444807645
91,1000000,0.98,True,4.366640756166369
91,1000000,0.985,True,5.0904997682620525
91,1000000,0.99,True,6.198327168422982
91,1000000,0.995,True,8.652564070074963
91,1000000,0.996,True,9.73128199522537
91,1000000,0.997,True,11.742973069893731
91,1000000,0.998,True,14.578191698946615
92,1000,0.95,False,-1.0007665393526797
92,1000,0.97,False,-0.5657213135276187
92,1000,0.99,False,0.13759513300517062
92,1000,0.995,False,0.6495981106894241
92,1000,0.95,True,3.5229697529840456
92,1000,0.96,True,3.8197391697662093
92,1000,0.965,True,3.9681238781572916
92,1000,0.97,True,4.116508586548373
92,1000,0.975,True,4.264893294939451
92,1000,0.98,True,4.413278003330533
92,1000,0.985,True,4.561662711721615
92,1000,0.99,True,4.7100474201126925
92,1000,0.995,True,4.858432128503774
92,1000,0.996,True,4.888109070181992
92,1000,0.997,True,4.917786011860208
92,1000,0.998,True,4.947462953538422
92,10000,0.95,False,-1.038409448562692
92,10000,0.97,False,-0.7061594115496235
92,10000,0.99,False,0.033280528796078165
92,10000,0.995,False,0.6202848877943254
92,10000,0.95,True,3.1429376383527434
92,10000,0.96,True,3.5505876757038637
92,10000,0.965,True,3.62416876629376
92,10000,0.97,True,3.6565091301873074
92,10000,0.975,True,3.7492602066737377
92,10000,0.98,True,3.8548041399445445
92,10000,0.985,True,4.489848668820686
92,10000,0.99,True,5.19471745206237
92,10000,0.995,True,6.059755153218383
92,10000,0.996,True,6.234744164599032
92,10000,0.997,True,6.409733175979705
92,10000,0.998,True,6.584722187360354
92,100000,0.95,False,-1.072467651870901
92,100000,0.97,False,-0.6950904103610271
92,100000,0.99,False,0.12197822115467825
92,100000,0.995,False,0.6612457913723158
92,100000,0.95,True,2.722398893384459
92,100000,0.96,True,3.100429185914212
92,100000,0.965,True,3.2098807658001163
92,100000,0.97,True,3.5031083938858965
92,100000,0.975,True,3.7908398433413204
92,100000,0.98,True,4.132906931192007
92,100000,0.985,True,5.218441063749875
92,100000,0.99,True,6.622978398572965
92,100000,0.995,True,8.224612085294803
92,100000,0.996,True,11.129311697886376
92,100000,0.997,True,12.605794014390547
92,100000,0.998,True,15.314343227444898
92,1000000,0.95,False,-1.0772491443998506
92,1000000,0.97,False,-0.7005799191649895
92,1000000,0.99,False,0.13636676996389507
92,1000000,0.995,False,0.6870859535367863
92,1000000,0.95,True,2.95449317909602
92,1000000,0.96,True,3.2588820618704126
92,1000000,0.965,True,3.4436644029526704
92,1000000,0.97,True,3.739367162476181
92,1000000,0.975,True,4.146057591972873
92,1000000,0.98,True,4.611844424043999
92,1000000,0.985,True,5.094521102152681
92,1000000,0.99,True,6.282310092204047
92,1000000,0.995,True,9.279767931714783
92,1000000,0.996,True,9.86973067727918
92,1000000,0.997,True,11.322090937804111
92,1000000,0.998,True,14.586295829174361
93,1000,0.95,False,-1.0411051645860228
93,1000,0.97,False,-0.6357232773248088
93,1000,0.99,False,-0.09712306524889856
93,1000,0.995,False,0.4766773317172815
93,1000,0.95,True,1.8613017693241494
93,1000,0.96,True,1.8756221227939016
93,1000,0.965,True,1.8827822995287777
93,1000,0.97,True,1.8899424762636539
93,1000,0.975,True,1.8971026529985298
93,1000,0.98,True,1.9042628297334059
93,1000,0.985,True,1.911423006468282
93,1000,0.99,True,1.918583183203158
93,1000,0.995,True,1.9257433599380342
93,1000,0.996,True,1.927175395285009
93,1000,0.997,True,1.9286074306319845
93,1000,0.998,True,1.9300394659789597
93,10000,0.95,False,-1.0472200824810647
93,10000,0.97,False,-0.6162384198500822
93,10000,0.99,False,0.23220207529985243
93,10000,0.995,False,0.8220745848374842
93,10000,0.95,True,3.6222616684839997
93,10000,0.96,True,3.917806344720707
93,10000,0.965,True,4.035512793954875
93,10000,0.97,True,4.260902619064435
93,10000,0.975,True,5.0491447919876
93,10000,0.98,True,5.413133637344396
93,10000,0.985,True,5.651433787395997
93,10000,0.99,True,6.796228189135189
93,10000,0.995,True,10.199407785513085
93,10000,0.996,True,11.24901931405376
